dt,age_cd,sex_cd,home_sido_nm,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r,h1d1h1_dur_r
20211227,\N,\N,서울특별시,0.168769274,0.831218689,0.416760041,0.583227921,0.186301209,0.813607649,0.281659811,0.718249047
20211227,\N,\N,부산광역시,0.137106913,0.862856013,0.388579026,0.6113839,0.155535502,0.844059908,0.270717664,0.728877746
20211227,\N,\N,대전광역시,0.145044532,0.854768457,0.4001163,0.599696688,0.18078174,0.81789773,0.294437163,0.704242307
20211227,\N,\N,대구광역시,0.137400309,0.862558327,0.409558868,0.590399767,0.161572636,0.83792253,0.287185066,0.7123101
20211227,\N,\N,광주광역시,0.142904778,0.856929581,0.410862098,0.588972261,0.168264112,0.830762551,0.290020318,0.709006345
20211227,\N,\N,경상북도,0.148739504,0.851191336,0.392596385,0.607334455,0.181473943,0.818125505,0.303963901,0.695635548
20211227,\N,\N,경상남도,0.14879513,0.851176902,0.409811757,0.590160275,0.176720893,0.822973667,0.301496975,0.698197584
20211227,\N,\N,경기도,0.170804573,0.829194876,0.435796083,0.564203365,0.190881775,0.80911106,0.297226103,0.702766731
20211227,\N,\N,강원도,0.153150671,0.846614043,0.37205651,0.627708204,0.184635245,0.814610879,0.289683594,0.70956253
20211227,\N,\N,\N,0.159344215,0.840568888,0.415194667,0.584718436,0.182649305,0.816936219,0.293403701,0.706181822
20220103,0,\N,\N,0.08186139,0.913079721,0.126858145,0.868082966,0.130715109,0.866943144,0.196176354,0.801474238
20220103,10,\N,\N,0.108908154,0.890312252,0.197652175,0.801568231,0.121954378,0.87782866,0.210339178,0.789443859
20220103,20,\N,\N,0.199278111,0.8000769,0.444929205,0.554426221,0.222012769,0.777889468,0.335720313,0.664181509
20220103,30,\N,\N,0.177468119,0.822055422,0.527621802,0.471901739,0.18773025,0.812178678,0.333873911,0.666035017
20220103,40,\N,\N,0.165009305,0.834574996,0.529226064,0.470358237,0.156543806,0.843385254,0.32575647,0.674173396
20220103,50,\N,\N,0.159694562,0.839819384,0.510684423,0.488829522,0.146997566,0.85292755,0.347089008,0.652836109
20220103,60,\N,\N,0.131214059,0.867994977,0.390636311,0.608572726,0.124023786,0.875887338,0.301970881,0.697940573
20220103,70,\N,\N,0.08323728,0.913833137,0.224677571,0.772392846,0.077101274,0.922682186,0.179777328,0.820006132
20220103,\N,1,\N,0.176564283,0.822552506,0.493687306,0.505429584,0.171326814,0.82850594,0.333983521,0.66584893
20220103,\N,2,\N,0.124388046,0.874764773,0.360156218,0.6389966,0.131629075,0.868233424,0.269796713,0.730066096
20220103,\N,\N,충청북도,0.144656608,0.853858637,0.412925261,0.585589984,0.162138477,0.837636055,0.31181896,0.687955571
20220103,\N,\N,충청남도,0.152861808,0.845719605,0.426632814,0.5719486,0.171741623,0.827993352,0.324162012,0.675574243
20220103,\N,\N,제주특별자치도,0.156448941,0.841726394,0.433704596,0.56447074,0.165586899,0.834041983,0.37463754,0.624991341
20220103,\N,\N,전라북도,0.138891984,0.859134474,0.397887238,0.600139221,0.152820406,0.846880114,0.306824003,0.692876517
20220103,\N,\N,전라남도,0.148069606,0.849888691,0.403280817,0.59467748,0.165219865,0.834528827,0.319388193,0.680361919
20220103,\N,\N,인천광역시,0.166933697,0.832460806,0.446291762,0.553102741,0.149703281,0.850178252,0.291126749,0.708754784
20220103,\N,\N,울산광역시,0.145174149,0.853791707,0.425780674,0.573185181,0.151198576,0.848656204,0.321665017,0.678189762
20220103,\N,\N,세종특별자치시,0.147255171,0.851978792,0.433940884,0.565293079,0.171075437,0.828641129,0.319582201,0.680134365
20220103,\N,\N,서울특별시,0.159171429,0.840527755,0.435068185,0.564630998,0.147847459,0.852068042,0.282376948,0.717538552
20220103,\N,\N,부산광역시,0.128903661,0.870701376,0.400269238,0.599335799,0.133591759,0.866317357,0.288893178,0.711015938
20220103,\N,\N,대전광역시,0.13346807,0.866059426,0.411610577,0.587916919,0.147674576,0.852237848,0.299522871,0.700389553
20220103,\N,\N,대구광역시,0.128352618,0.871222761,0.416026859,0.58354852,0.135998272,0.863910454,0.306828248,0.693080478
20220103,\N,\N,광주광역시,0.135726355,0.863844898,0.418459444,0.581111809,0.143731005,0.85617724,0.300968926,0.698939319
20220103,\N,\N,경상북도,0.143517995,0.854568146,0.402963802,0.595122339,0.157649024,0.842110085,0.321562765,0.678196344
20220103,\N,\N,경상남도,0.143341704,0.855231132,0.422337663,0.576235173,0.15213004,0.847650218,0.319559867,0.68022039
20220103,\N,\N,경기도,0.159974274,0.839394651,0.449598177,0.549770748,0.15348676,0.846379316,0.300946972,0.698918908
20220103,\N,\N,강원도,0.149108895,0.848710578,0.380316304,0.617504876,0.165258671,0.834468337,0.305583877,0.694141424
20220103,\N,\N,\N,0.150775415,0.848359182,0.427687613,0.571447035,0.151705626,0.84814183,0.302258252,0.697589204
20220110,0,\N,\N,0.06892475,0.929227175,0.114484487,0.883667438,0.12736232,0.869769714,0.196084766,0.801047267
20220110,10,\N,\N,0.094926004,0.904570689,0.170090306,0.829406387,0.115567535,0.884122575,0.207502337,0.792187773
20220110,20,\N,\N,0.180999122,0.818499628,0.434558246,0.564940505,0.217675172,0.782158989,0.334410032,0.665423714
20220110,30,\N,\N,0.160646486,0.838986908,0.517742102,0.481891292,0.183169925,0.816703768,0.332827969,0.667045373
20220110,40,\N,\N,0.151695581,0.848000343,0.519934381,0.479761543,0.152246254,0.847665023,0.323733547,0.676177731
20220110,50,\N,\N,0.148881191,0.850809949,0.501672592,0.498018548,0.143566267,0.856344782,0.345399782,0.654511266
20220110,60,\N,\N,0.119464489,0.880206482,0.378137778,0.621533524,0.11920165,0.880706421,0.297655151,0.702252588
20220110,70,\N,\N,0.071381011,0.928053533,0.208292325,0.791142219,0.072395963,0.927339918,0.175010076,0.824726404
20220110,\N,1,\N,0.16402542,0.835489955,0.48194444,0.517570935,0.167139325,0.832644647,0.33037318,0.669410792
20220110,\N,2,\N,0.109596013,0.890061257,0.347220724,0.65243665,0.126864831,0.872959622,0.268757456,0.73106679
20220110,\N,\N,충청북도,0.14380591,0.855572149,0.404631177,0.594746882,0.163626027,0.83608808,0.311836227,0.68787788
20220110,\N,\N,충청남도,0.151002428,0.848368205,0.41600365,0.583366983,0.171898926,0.827767124,0.324704061,0.67496199
20220110,\N,\N,제주특별자치도,0.159303135,0.839680084,0.424368158,0.57461506,0.238820356,0.760736994,0.429159268,0.570398081
20220110,\N,\N,전라북도,0.138126359,0.861110969,0.390467566,0.608769762,0.151144834,0.848424898,0.303822082,0.69574765
20220110,\N,\N,전라남도,0.14658353,0.852619979,0.387089218,0.612115714,0.173068896,0.826572683,0.321981681,0.677659898
20220110,\N,\N,인천광역시,0.135544867,0.864112227,0.424105743,0.575551351,0.136701559,0.863165612,0.283161597,0.716705574
20220110,\N,\N,울산광역시,0.144583013,0.854949611,0.420438628,0.579093997,0.153702825,0.846134034,0.324326086,0.675510774
20220110,\N,\N,세종특별자치시,0.145739578,0.853883493,0.429313371,0.5703097,0.171198391,0.828616991,0.319908159,0.679907223
20220110,\N,\N,서울특별시,0.130811879,0.869044989,0.416843802,0.583013066,0.134680225,0.865223142,0.275489802,0.724413565
20220110,\N,\N,부산광역시,0.126616827,0.873188171,0.397575475,0.602229522,0.134484846,0.865373798,0.292596157,0.707262488
20220110,\N,\N,대전광역시,0.132139117,0.867685296,0.407408143,0.592416269,0.147443457,0.852389122,0.300056612,0.699775967
20220110,\N,\N,대구광역시,0.126958887,0.8728652,0.411761523,0.588062564,0.137000474,0.862867343,0.308503327,0.69136449
20220110,\N,\N,광주광역시,0.134919403,0.864915325,0.406014121,0.593820606,0.141779414,0.858088702,0.294631169,0.705236947
20220110,\N,\N,경상북도,0.141238027,0.858033176,0.396434285,0.602836918,0.157006006,0.842667468,0.320421206,0.679252269
20220110,\N,\N,경상남도,0.142102767,0.857209912,0.418074705,0.581237974,0.153126333,0.846617866,0.320999162,0.678745037
20220110,\N,\N,경기도,0.137864562,0.861742676,0.433562505,0.566044734,0.143992761,0.855836833,0.295615049,0.704214348
20220110,\N,\N,강원도,0.148300915,0.850576166,0.374184516,0.624692565,0.165816773,0.833812339,0.303799712,0.69582769
20220110,\N,\N,\N,0.137125623,0.862459879,0.415362039,0.584223514,0.14723509,0.852568889,0.299921802,0.699882075
20220117,0,\N,\N,0.065112246,0.933551271,0.110916867,0.88774665,0.118390595,0.878944151,0.188870964,0.808463782
20220117,10,\N,\N,0.089919949,0.909683928,0.16255738,0.837046497,0.107292267,0.892476308,0.201007748,0.798760826
20220117,20,\N,\N,0.177099989,0.822485495,0.433310502,0.566274982,0.21342643,0.786457156,0.334166133,0.665717453
20220117,30,\N,\N,0.159798533,0.839874272,0.517485793,0.482187012,0.179681139,0.820225075,0.334017456,0.665889462
20220117,40,\N,\N,0.151161823,0.84858497,0.520674173,0.47907262,0.1482202,0.851694949,0.32588543,0.674030257
20220117,50,\N,\N,0.148442712,0.851295981,0.504643809,0.495094884,0.141158467,0.858760666,0.351115413,0.64880372
20220117,60,\N,\N,0.117950655,0.881745807,0.381233458,0.618463004,0.116847766,0.883060775,0.303219363,0.696689178
20220117,70,\N,\N,0.070017948,0.929579335,0.21196502,0.787632263,0.070625153,0.929101553,0.178921488,0.820805219
20220117,\N,1,\N,0.162677882,0.836927118,0.483070235,0.516534764,0.16391098,0.835897894,0.334506614,0.665302564
20220117,\N,2,\N,0.107593455,0.892120481,0.3473098,0.652404136,0.12264059,0.877207271,0.268739342,0.731108622
20220117,\N,\N,충청북도,0.142266953,0.857186456,0.404719013,0.594734395,0.163187554,0.836548344,0.319531263,0.680204634
20220117,\N,\N,충청남도,0.148960376,0.850509539,0.416346934,0.583122981,0.167702308,0.831988904,0.326395173,0.673296039
20220117,\N,\N,제주특별자치도,0.1684814,0.83066356,0.449919703,0.549225256,0.167368878,0.83236065,0.361726874,0.638002654
20220117,\N,\N,전라북도,0.137456319,0.861904013,0.39669051,0.602669823,0.149757301,0.849938095,0.308904606,0.690790791
20220117,\N,\N,전라남도,0.147196775,0.852083232,0.396953479,0.602326527,0.159438633,0.840270518,0.316539882,0.683169269
20220117,\N,\N,인천광역시,0.133926294,0.865866512,0.422823337,0.576969468,0.13516527,0.864704169,0.288564012,0.711305426
20220117,\N,\N,울산광역시,0.145479988,0.853877024,0.424815978,0.574541034,0.152366273,0.847472428,0.325572183,0.674266518
20220117,\N,\N,세종특별자치시,0.145422443,0.854307162,0.430005008,0.569724596,0.170243297,0.829563563,0.321988769,0.677818092
20220117,\N,\N,서울특별시,0.126186037,0.873712734,0.413736043,0.586162728,0.132045518,0.867853253,0.278055999,0.721842772
20220117,\N,\N,부산광역시,0.127279247,0.872541379,0.402510889,0.597309737,0.132056613,0.867816972,0.293777696,0.706095889
20220117,\N,\N,대전광역시,0.130605366,0.869193906,0.40787199,0.591927281,0.145772728,0.854106425,0.303610313,0.69626884
20220117,\N,\N,대구광역시,0.126246599,0.873605854,0.413864694,0.585987759,0.133273602,0.866616735,0.306869681,0.693020656
20220117,\N,\N,광주광역시,0.133045712,0.866771677,0.41392117,0.585896219,0.138863673,0.861047534,0.299296836,0.700614371
20220117,\N,\N,경상북도,0.138969133,0.860292859,0.397962705,0.601299286,0.153328179,0.846358758,0.323515359,0.676174657
20220117,\N,\N,경상남도,0.141600579,0.857819638,0.421596137,0.57782408,0.149491263,0.850297552,0.321485269,0.678303547
20220117,\N,\N,경기도,0.136208095,0.863541063,0.431520964,0.568228194,0.141838588,0.858011222,0.300290042,0.699559966
20220117,\N,\N,강원도,0.14777366,0.851169109,0.370151985,0.628790784,0.162464538,0.837221891,0.308367019,0.69131941
20220117,\N,\N,\N,0.135447568,0.864211283,0.415958722,0.58370013,0.143509467,0.85631868,0.301995366,0.697832985
20220124,0,\N,\N,0.061778376,0.936950707,0.106252503,0.89247658,0.184171359,0.812765007,0.241664604,0.755271762
20220124,10,\N,\N,0.085500075,0.914105897,0.157142791,0.842463712,0.155594655,0.844178062,0.235042776,0.76472941
20220124,20,\N,\N,0.179565074,0.820042901,0.430832732,0.568775243,0.27052058,0.729375268,0.369553916,0.630341933
20220124,30,\N,\N,0.160879697,0.838820137,0.513952456,0.485747377,0.249324482,0.75059465,0.377082821,0.622836311
20220124,40,\N,\N,0.150314082,0.849425677,0.518439141,0.481300618,0.202308961,0.797614719,0.352747822,0.647175859
20220124,50,\N,\N,0.147840207,0.851911646,0.504408766,0.495343088,0.164487101,0.835437436,0.343789411,0.656135401
20220124,60,\N,\N,0.117168164,0.88253252,0.383498653,0.616202031,0.125288407,0.874622329,0.280089485,0.719821251
20220124,70,\N,\N,0.069745156,0.929878374,0.216251277,0.783372253,0.076778223,0.922979244,0.165453452,0.834304015
20220124,\N,1,\N,0.162836341,0.836766866,0.481311805,0.518291504,0.2064228,0.793388888,0.347280613,0.652530974
20220124,\N,2,\N,0.10654803,0.893192582,0.346854786,0.652885827,0.159159586,0.840688742,0.283973104,0.715875327
20220124,\N,\N,충청북도,0.142089192,0.857393147,0.404875995,0.594606344,0.196583794,0.803178317,0.325733908,0.674028203
20220124,\N,\N,충청남도,0.149304373,0.850124267,0.416374962,0.583053679,0.21905391,0.780676532,0.348855475,0.650874968
20220124,\N,\N,제주특별자치도,0.160512575,0.838477275,0.436989561,0.56200029,0.206723959,0.792899968,0.385087069,0.614536857
20220124,\N,\N,전라북도,0.135794722,0.863491439,0.395829776,0.603456385,0.175141857,0.824612284,0.310319291,0.68943485
20220124,\N,\N,전라남도,0.144978262,0.854328236,0.391344674,0.607961824,0.191823866,0.807937832,0.321851681,0.677910017
20220124,\N,\N,인천광역시,0.134214865,0.865606966,0.423480204,0.576341627,0.172715446,0.827150928,0.301018889,0.698847484
20220124,\N,\N,울산광역시,0.146396236,0.853070153,0.422122757,0.577343633,0.183926621,0.815885176,0.326835613,0.672976184
20220124,\N,\N,세종특별자치시,0.145104457,0.854640046,0.427383317,0.572361186,0.239088546,0.760741123,0.364019157,0.635810511
20220124,\N,\N,서울특별시,0.127014103,0.872901696,0.414053356,0.585862443,0.182690767,0.817201049,0.305274913,0.694616903
20220124,\N,\N,부산광역시,0.125862357,0.873954639,0.398927205,0.600889791,0.155789509,0.844077941,0.289919661,0.709947789
20220124,\N,\N,대전광역시,0.130265441,0.86957258,0.40503949,0.594798531,0.189779878,0.810062244,0.319707508,0.680134615
20220124,\N,\N,대구광역시,0.124757089,0.875085179,0.410622336,0.589219932,0.149508782,0.850373418,0.293681606,0.706201592
20220124,\N,\N,광주광역시,0.131820806,0.868013166,0.411064633,0.58876934,0.172406001,0.827498407,0.309432037,0.690472372
20220124,\N,\N,경상북도,0.138622091,0.860664092,0.395360927,0.603925256,0.178949134,0.820783827,0.319428356,0.680304605
20220124,\N,\N,경상남도,0.140267072,0.859174533,0.418904464,0.58053714,0.177336786,0.822462005,0.321047715,0.678751076
20220124,\N,\N,경기도,0.135853532,0.863917657,0.431288282,0.568483104,0.189675106,0.810166486,0.323562154,0.676279439
20220124,\N,\N,강원도,0.147308344,0.851618284,0.375081711,0.623844918,0.1972987,0.802386514,0.323984629,0.675698864
20220124,\N,\N,\N,0.135010684,0.864660448,0.4148441,0.584827084,0.183058625,0.816771176,0.315985075,0.683844726
20220131,0,\N,\N,0.081242367,0.91111926,0.119606543,0.872755084,0.196428992,0.803206175,0.257247514,0.742387653
20220131,10,\N,\N,0.093140849,0.905980487,0.162183971,0.836935265,0.182156452,0.817823066,0.264818744,0.735159723
20220131,20,\N,\N,0.190837382,0.808605867,0.422116684,0.577326564,0.255771492,0.744218121,0.344994872,0.654994741
20220131,30,\N,\N,0.168865385,0.830644108,0.494417675,0.505091465,0.239976075,0.760011203,0.3551633,0.644823978
20220131,40,\N,\N,0.151758666,0.847803638,0.492692265,0.506870039,0.209698961,0.790286279,0.341884414,0.658100826
20220131,50,\N,\N,0.146355801,0.853139738,0.47948624,0.520009299,0.169309382,0.830674777,0.316603013,0.683381146
20220131,60,\N,\N,0.118388205,0.880639546,0.367198527,0.631828898,0.122927691,0.877063195,0.242602436,0.75738845
20220131,70,\N,\N,0.072990042,0.922595145,0.207376825,0.788207791,0.075977517,0.924003037,0.140468207,0.859512347
20220131,\N,1,\N,0.163336948,0.835594093,0.456000198,0.542930543,0.202874421,0.797101613,0.322704551,0.677271383
20220131,\N,2,\N,0.113658261,0.885225806,0.338446239,0.660437419,0.164515656,0.835466118,0.270913059,0.729068612
20220131,\N,\N,충청북도,0.144626012,0.853497962,0.388434151,0.609689823,0.196707814,0.803268882,0.306205646,0.693771049
20220131,\N,\N,충청남도,0.154364825,0.8436776,0.398131236,0.599911189,0.21615339,0.783823504,0.32595439,0.674022504
20220131,\N,\N,제주특별자치도,0.172003722,0.825105853,0.42981913,0.567290445,0.196200367,0.803786554,0.355478012,0.644508909
20220131,\N,\N,전라북도,0.138906616,0.858413175,0.378601003,0.618718787,0.185404088,0.814579234,0.300840391,0.699144598
20220131,\N,\N,전라남도,0.148711586,0.848287137,0.37053528,0.626463444,0.195371614,0.804591751,0.306826382,0.693136983
20220131,\N,\N,인천광역시,0.136424448,0.863027843,0.403582928,0.595869363,0.169142563,0.830839709,0.27674966,0.723232612
20220131,\N,\N,울산광역시,0.149778058,0.849288597,0.404829415,0.594237241,0.200212837,0.799765254,0.327357885,0.672620205
20220131,\N,\N,세종특별자치시,0.151210068,0.847909881,0.410990743,0.588121487,0.238158895,0.761810226,0.349607605,0.650361517
20220131,\N,\N,서울특별시,0.13184899,0.867866563,0.396904761,0.602810792,0.174862492,0.825116343,0.276844616,0.723134218
20220131,\N,\N,부산광역시,0.128081299,0.871301302,0.389965758,0.609416843,0.162525275,0.837455405,0.280279764,0.719700916
20220131,\N,\N,대전광역시,0.13562204,0.863704702,0.392466471,0.606860271,0.19666885,0.803310871,0.309638817,0.690340905
20220131,\N,\N,대구광역시,0.125533228,0.873856176,0.395022875,0.604366529,0.163207684,0.836769737,0.294474013,0.705503409
20220131,\N,\N,광주광역시,0.133033855,0.86648729,0.39290622,0.606614926,0.191801513,0.808186928,0.308261018,0.691727423
20220131,\N,\N,경상북도,0.144355603,0.852989444,0.379749618,0.617595429,0.1905798,0.809393782,0.311743121,0.688230461
20220131,\N,\N,경상남도,0.14280973,0.855525738,0.399994776,0.598340693,0.191447876,0.808525178,0.319242111,0.680730942
20220131,\N,\N,경기도,0.139656277,0.859629606,0.412312326,0.586972775,0.18443112,0.815551067,0.295372727,0.704609067
20220131,\N,\N,강원도,0.152329938,0.84448392,0.364698315,0.632112144,0.197386926,0.802585886,0.304229251,0.695741861
20220131,\N,\N,\N,0.138757475,0.860150326,0.397838145,0.601069301,0.183895693,0.81608318,0.297079727,0.702899045
20220207,0,\N,\N,0.056191009,0.940249645,0.098035658,0.898404996,0.10371361,0.893660303,0.164396757,0.832977156
20220207,10,\N,\N,0.080965612,0.918538179,0.15531192,0.844191871,0.095589777,0.904206367,0.180925633,0.818870511
20220207,20,\N,\N,0.174589263,0.824977133,0.422203204,0.577363191,0.201391987,0.798489417,0.315977874,0.683903946
20220207,30,\N,\N,0.156208708,0.843446293,0.509624134,0.490030867,0.168000537,0.831888709,0.313224175,0.686665071
20220207,40,\N,\N,0.147685145,0.852028137,0.516122353,0.483590929,0.139181043,0.860740492,0.307900543,0.692021261
20220207,50,\N,\N,0.148618927,0.851099978,0.507266707,0.492452198,0.135653239,0.864267934,0.340665213,0.65925596
20220207,60,\N,\N,0.118992303,0.880641785,0.387405547,0.61222854,0.114188841,0.88572385,0.297887862,0.702024175
20220207,70,\N,\N,0.069304213,0.929763047,0.214307624,0.784759636,0.069172374,0.930558298,0.174709722,0.82502095
20220207,\N,1,\N,0.161626641,0.837868596,0.482400212,0.517095024,0.155199588,0.844615188,0.320577282,0.679237494
20220207,\N,2,\N,0.10339969,0.896175729,0.341390755,0.658184665,0.115101902,0.884747315,0.253662578,0.746186638
20220207,\N,\N,충청북도,0.139533287,0.859596535,0.404884718,0.594245104,0.148678437,0.851066022,0.303093978,0.69665048
20220207,\N,\N,충청남도,0.14798719,0.851146624,0.416274666,0.582859148,0.156426066,0.843278761,0.311418904,0.688287212
20220207,\N,\N,제주특별자치도,0.150966625,0.847782466,0.428317954,0.570431137,0.165353959,0.834249627,0.353214588,0.646388997
20220207,\N,\N,전라북도,0.135329959,0.863635464,0.397232512,0.601732911,0.142833791,0.856818002,0.300714988,0.698938479
20220207,\N,\N,전라남도,0.141177075,0.857681588,0.385568802,0.613289861,0.150635974,0.849051079,0.305624923,0.694062129
20220207,\N,\N,인천광역시,0.132634567,0.867062145,0.420068446,0.579628266,0.128335989,0.871557298,0.272446667,0.727446621
20220207,\N,\N,울산광역시,0.144747157,0.854671147,0.422193224,0.577225079,0.144923201,0.854927533,0.304936202,0.694914533
20220207,\N,\N,세종특별자치시,0.140374098,0.859238899,0.422303092,0.577309905,0.148863188,0.851020711,0.29606659,0.703817309
20220207,\N,\N,서울특별시,0.12251767,0.877358979,0.407527348,0.592349301,0.124397446,0.87550434,0.263280367,0.736621419
20220207,\N,\N,부산광역시,0.126017827,0.873751704,0.401935088,0.597834443,0.125698148,0.874201391,0.277687787,0.722211752
20220207,\N,\N,대전광역시,0.128738842,0.8710023,0.402624721,0.59711642,0.135528881,0.86434067,0.287462304,0.712407248
20220207,\N,\N,대구광역시,0.125357363,0.874391296,0.412853476,0.586895183,0.127842791,0.872033017,0.297238821,0.702636987
20220207,\N,\N,광주광역시,0.132971789,0.866769785,0.407870854,0.59187072,0.13675788,0.863170888,0.296987364,0.702941404
20220207,\N,\N,경상북도,0.138869073,0.86010782,0.396221786,0.602755107,0.145669441,0.854069166,0.307436795,0.692301812
20220207,\N,\N,경상남도,0.140289946,0.858974874,0.422047797,0.577217023,0.143205123,0.856579194,0.308831951,0.690952365
20220207,\N,\N,경기도,0.132976074,0.866714443,0.428306608,0.571383909,0.132241095,0.867605735,0.283388403,0.716458034
20220207,\N,\N,강원도,0.145910887,0.852742899,0.374776168,0.623877617,0.15470994,0.845011945,0.298791867,0.700930017
20220207,\N,\N,\N,0.132834125,0.86670076,0.41267276,0.586862126,0.135371772,0.864460034,0.287488779,0.712343027
20220214,0,\N,\N,0.058560832,0.939965567,0.09815722,0.900369178,0.10827332,0.888964328,0.163698171,0.83353427
20220214,10,\N,\N,0.080906554,0.918692073,0.142749298,0.856849329,0.098343783,0.90137103,0.180140949,0.819572808
20220214,20,\N,\N,0.175495499,0.824115495,0.419080583,0.58053041,0.203789034,0.796087552,0.313631583,0.68624542
20220214,30,\N,\N,0.155902369,0.843768404,0.500823113,0.498847661,0.168761244,0.831127478,0.307557982,0.69233074
20220214,40,\N,\N,0.148085702,0.851655256,0.508772607,0.490968351,0.14033898,0.859583012,0.301584508,0.698337753
20220214,50,\N,\N,0.148223194,0.851529631,0.49880026,0.500952565,0.135021607,0.864905227,0.330355537,0.669571297
20220214,60,\N,\N,0.11843041,0.881289938,0.375676821,0.624043855,0.112321635,0.887588313,0.283446752,0.716463523
20220214,70,\N,\N,0.069469634,0.930138964,0.202909318,0.79669928,0.067532213,0.932239372,0.161270947,0.838500638
20220214,\N,1,\N,0.16133489,0.838263751,0.472281629,0.527317113,0.155408625,0.84439256,0.311976753,0.687824331
20220214,\N,2,\N,0.103794319,0.895938434,0.334390767,0.665341986,0.115757698,0.884091783,0.246890577,0.752958903
20220214,\N,\N,충청북도,0.140686891,0.858762566,0.394574958,0.604874499,0.149549352,0.850185386,0.293753833,0.705980905
20220214,\N,\N,충청남도,0.148181741,0.851211883,0.405115339,0.594278285,0.157086519,0.842648272,0.303838698,0.695896093
20220214,\N,\N,제주특별자치도,0.153017115,0.845924149,0.419484308,0.579456956,0.150923424,0.848676805,0.312245305,0.687354924
20220214,\N,\N,전라북도,0.1352813,0.864052263,0.38150117,0.617832393,0.142151911,0.857564392,0.291060562,0.708657419
20220214,\N,\N,전라남도,0.141779694,0.857477307,0.379225408,0.620033011,0.149628268,0.850004486,0.289496502,0.710136253
20220214,\N,\N,인천광역시,0.132620709,0.867205811,0.412510949,0.587315571,0.128187945,0.871695776,0.266925127,0.732958595
20220214,\N,\N,울산광역시,0.144030502,0.855597407,0.412884766,0.586743143,0.144856071,0.854956783,0.297772605,0.702040249
20220214,\N,\N,세종특별자치시,0.139945493,0.859637219,0.415302378,0.584280334,0.153320205,0.846486606,0.293091281,0.70671553
20220214,\N,\N,서울특별시,0.123299682,0.876622734,0.399996096,0.599926319,0.125498097,0.874405376,0.258187527,0.741715946
20220214,\N,\N,부산광역시,0.123723908,0.876070914,0.389409252,0.61038557,0.126458182,0.873430751,0.26993134,0.729958441
20220214,\N,\N,대전광역시,0.128240654,0.871544784,0.396142628,0.603642809,0.136215464,0.863619016,0.279314894,0.720519587
20220214,\N,\N,대구광역시,0.125217173,0.874624448,0.404198225,0.595643397,0.128913144,0.870970052,0.289401098,0.710480119
20220214,\N,\N,광주광역시,0.132441002,0.867399245,0.398731111,0.601109136,0.135354644,0.864567144,0.278743185,0.721178602
20220214,\N,\N,경상북도,0.137762588,0.861400043,0.38691301,0.612249621,0.145730068,0.853967293,0.298167573,0.701529788
20220214,\N,\N,경상남도,0.141071275,0.858346827,0.412485318,0.586932784,0.143686162,0.85607674,0.3004525,0.699310402
20220214,\N,\N,경기도,0.132900563,0.866875121,0.420863813,0.578911871,0.13289345,0.866956154,0.277469115,0.72238049
20220214,\N,\N,강원도,0.146608976,0.852379645,0.368100447,0.630888174,0.157413483,0.842245411,0.29532768,0.704329508
20220214,\N,\N,\N,0.13288325,0.866781704,0.404099804,0.595565201,0.135802738,0.864022327,0.279794096,0.720030918
20220221,0,\N,\N,0.064712941,0.933945075,0.103227471,0.895430545,0.118551171,0.878788359,0.181566575,0.815772955
20220221,10,\N,\N,0.084303401,0.91529766,0.144206457,0.855394603,0.109198198,0.890591221,0.196738142,0.803051806
20220221,20,\N,\N,0.179456319,0.820131502,0.417311036,0.582276367,0.215750472,0.784143038,0.327697685,0.672195825
20220221,30,\N,\N,0.159622301,0.840046002,0.496527851,0.503140452,0.182362338,0.817536202,0.326028087,0.673870453
20220221,40,\N,\N,0.150417142,0.849351282,0.506729994,0.49303843,0.151850181,0.848069037,0.320886543,0.679032944
20220221,50,\N,\N,0.148947209,0.850811552,0.500310691,0.49944807,0.14483674,0.855089434,0.348995595,0.650930579
20220221,60,\N,\N,0.119551941,0.88019385,0.380341464,0.619404327,0.12007922,0.879847961,0.301204493,0.698722689
20220221,70,\N,\N,0.069933353,0.929746501,0.207439948,0.792239322,0.071709629,0.928068552,0.174387241,0.825390939
20220221,\N,1,\N,0.162944484,0.836666442,0.473055127,0.526555698,0.167136884,0.832682814,0.332165283,0.667654617
20220221,\N,2,\N,0.10675213,0.893000643,0.334577974,0.665174696,0.124506819,0.875354767,0.26139373,0.738467856
20220221,\N,\N,충청북도,0.144446888,0.855014773,0.402560109,0.596901552,0.163404467,0.836369564,0.316392174,0.683381856
20220221,\N,\N,충청남도,0.152861669,0.846496463,0.413856645,0.585501487,0.171966719,0.827796264,0.32587349,0.673889492
20220221,\N,\N,제주특별자치도,0.155011492,0.844078618,0.421842579,0.577247531,0.168867003,0.830825305,0.372478253,0.627214054
20220221,\N,\N,전라북도,0.13802586,0.861380939,0.390951392,0.608455406,0.153776753,0.845998066,0.314066732,0.685708087
20220221,\N,\N,전라남도,0.146375347,0.852930842,0.389464349,0.60984184,0.165324108,0.834344562,0.324847182,0.674822904
20220221,\N,\N,인천광역시,0.133328881,0.866488543,0.410542733,0.58927469,0.136194856,0.863689387,0.277192528,0.722691714
20220221,\N,\N,울산광역시,0.145786446,0.853781379,0.413760946,0.585804675,0.159999234,0.839808933,0.326191782,0.673616385
